track_id;href;track_link;track_name;artist;album_name;album_release_year;track_duration;album_image;popularity;is_hot;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechiness;tempo;time_signature;valence;clusters_kmeans_8;clusters_kmeans_17
3NN23aQkZGC3wBSubgXskg;https://api.spotify.com/v1/tracks/3NN23aQkZGC3wBSubgXskg;https://open.spotify.com/track/3NN23aQkZGC3wBSubgXskg;One of These Days - Live;Mike Bloomfield;Knockin' Myself Out - Live;1979;147;https://i.scdn.co/image/ab67616d00001e02f89dd34ccfde551a0d2eefc9;0;False;0.888;0.514;0.087;0.913;4;0.113;-21.581;0;0.0956;208.476;4;0.608;6;0
13gYOnFnqBqRTuwwoC98a0;https://api.spotify.com/v1/tracks/13gYOnFnqBqRTuwwoC98a0;https://open.spotify.com/track/13gYOnFnqBqRTuwwoC98a0;Con La Misma Tijera;Los Originales De San Juan;Mi Padre Querido;2010-03-29;197;https://i.scdn.co/image/ab67616d00001e02027a5851fee6caa2635c06c7;21;False;0.476;0.692;0.788;0.0;0;0.149;-6.881;1;0.138;114.67;4;0.657;2;16
6JxbEbRBCrfofgipnIKENu;https://api.spotify.com/v1/tracks/6JxbEbRBCrfofgipnIKENu;https://open.spotify.com/track/6JxbEbRBCrfofgipnIKENu;Freak;Stephen Pearcy;Rock Kandy;2007-01-02;217;https://i.scdn.co/image/ab67616d00001e02aabdfa48eb3960cb74229bcb;2;False;0.000155;0.484;0.949;0.893;6;0.0771;-1.836;1;0.076;130.164;4;0.47;0;10
21WZRiNQyN9wc6dANlxC1Y;https://api.spotify.com/v1/tracks/21WZRiNQyN9wc6dANlxC1Y;https://open.spotify.com/track/21WZRiNQyN9wc6dANlxC1Y;Tirador - Carlos Jean Remix;Hevia;Tierra De Hevia;2005-04-15;259;https://i.scdn.co/image/ab67616d00001e02e70188dfe18048d864cded19;6;False;0.000112;0.559;0.903;0.931;3;0.497;-6.41;1;0.057;125.004;4;0.801;0;14
6655Wiajd05vcDFD3hrAcN;https://api.spotify.com/v1/tracks/6655Wiajd05vcDFD3hrAcN;https://open.spotify.com/track/6655Wiajd05vcDFD3hrAcN;Rock Island Blues;Furry Lewis;Presenting Furry Lewis;1927-07-08;168;https://i.scdn.co/image/ab67616d00001e022c7eebc569b9631e954017ea;3;False;0.978;0.429;0.196;1.85e-05;9;0.135;-14.374;0;0.0371;144.965;4;0.325;1;1
2EpqvJ8aga45T4y11w5zth;https://api.spotify.com/v1/tracks/2EpqvJ8aga45T4y11w5zth;https://open.spotify.com/track/2EpqvJ8aga45T4y11w5zth;Wait and Bleed - Demo;Slipknot;Slipknot (10th Anniversary Edition);2009-09-09;154;https://i.scdn.co/image/ab67616d00001e02baf04a1d30db6ac9de26da7d;41;False;0.000868;0.403;0.988;3.22e-05;7;0.154;-4.078;1;0.119;89.079;4;0.463;4;15
4W6uKhEex0OycjwC7zH0qZ;https://api.spotify.com/v1/tracks/4W6uKhEex0OycjwC7zH0qZ;https://open.spotify.com/track/4W6uKhEex0OycjwC7zH0qZ;The Last Thing I Need;Big Mike Griffin;Sittin' Here With Nothing;1995-08-10;233;https://i.scdn.co/image/ab67616d00001e025e9a35439cf2cf7132b42f79;0;False;0.119;0.585;0.649;7.9e-05;0;0.0541;-7.45;1;0.108;171.671;4;0.728;6;4
5fgjYbKkE1ym1682CF0w7m;https://api.spotify.com/v1/tracks/5fgjYbKkE1ym1682CF0w7m;https://open.spotify.com/track/5fgjYbKkE1ym1682CF0w7m;Bury Me;Ashes to Ashes;Big Moving Parts;2006-07-11;235;https://i.scdn.co/image/ab67616d00001e0231f1d49c17a7bf0baa98d661;0;False;0.651;0.614;0.456;3.87e-06;7;0.1;-9.049;0;0.026;82.505;3;0.302;1;11
3AfthOlY83hVgNVfyQhHEg;https://api.spotify.com/v1/tracks/3AfthOlY83hVgNVfyQhHEg;https://open.spotify.com/track/3AfthOlY83hVgNVfyQhHEg;Getting Closer;Cocoa Tea;One Up;1994;241;https://i.scdn.co/image/ab67616d00001e02451d27b23036f4e5d6884c76;1;False;0.0237;0.771;0.798;0.0;11;0.0952;-10.115;0;0.12;83.031;4;0.918;3;3
16Yjz8K40o4Z3DZ1iowXjC;https://api.spotify.com/v1/tracks/16Yjz8K40o4Z3DZ1iowXjC;https://open.spotify.com/track/16Yjz8K40o4Z3DZ1iowXjC;Tough Guy;Open Hand;You And Me;2005-02-08;188;https://i.scdn.co/image/ab67616d00001e02c90f20164563d508abcde8bd;14;False;0.000162;0.425;0.933;0.00183;0;0.668;-6.232;1;0.0454;143.93;4;0.707;4;15
54LrFqBHyiO6eTQWk1BKr7;https://api.spotify.com/v1/tracks/54LrFqBHyiO6eTQWk1BKr7;https://open.spotify.com/track/54LrFqBHyiO6eTQWk1BKr7;Healing;Blessid Union Of Souls;The Mission Field;2011-03-01;240;https://i.scdn.co/image/ab67616d00001e02d25f009cb35023a6a4f23586;2;False;0.731;0.354;0.33;1.73e-06;7;0.115;-8.919;1;0.0284;155.736;4;0.153;6;6
60N7leQMpfQ5wwiBdhrAzg;https://api.spotify.com/v1/tracks/60N7leQMpfQ5wwiBdhrAzg;https://open.spotify.com/track/60N7leQMpfQ5wwiBdhrAzg;Flesh & Blood;Mary Black;The Best Of Mary Black Volume 2;2001-10-23;245;https://i.scdn.co/image/ab67616d00001e02aba36441bbef96607436441b;9;False;0.536;0.74;0.581;0.0;9;0.08;-8.211;1;0.0309;120.164;4;0.562;2;2
4QgfXncODUSYqiBptxXbxl;https://api.spotify.com/v1/tracks/4QgfXncODUSYqiBptxXbxl;https://open.spotify.com/track/4QgfXncODUSYqiBptxXbxl;Total Vision;David Tao;Atmospheric Dreams;1990-09-01;194;https://i.scdn.co/image/ab67616d00001e027eea41b3e5d5617b02575e13;0;False;0.0225;0.597;0.368;0.909;7;0.0836;-20.026;1;0.0524;80.993;4;0.895;0;14
40WmmvWptVjpRp80gcUBZ4;https://api.spotify.com/v1/tracks/40WmmvWptVjpRp80gcUBZ4;https://open.spotify.com/track/40WmmvWptVjpRp80gcUBZ4;Yellow Brown;Jesus Jones;Perverse;1993;204;https://i.scdn.co/image/ab67616d00001e02188cfe2517a8bf0952ca9b0d;9;False;0.337;0.244;0.356;0.0343;0;0.108;-15.878;0;0.0365;79.36;4;0.0715;1;1
6eHgupxpb00Lzygak9eTYQ;https://api.spotify.com/v1/tracks/6eHgupxpb00Lzygak9eTYQ;https://open.spotify.com/track/6eHgupxpb00Lzygak9eTYQ;Buckle Down - 2002 Digital Remaster;Red Hot Chili Peppers;Red Hot Chili Peppers;1984-08-10;204;https://i.scdn.co/image/ab67616d00001e0229e7d4966ce2ec927224b730;33;False;0.00434;0.672;0.921;7.4e-05;0;0.287;-5.648;1;0.0723;110.921;4;0.361;2;12
605O2l8czBqAaIFp3Yfm5B;https://api.spotify.com/v1/tracks/605O2l8czBqAaIFp3Yfm5B;https://open.spotify.com/track/605O2l8czBqAaIFp3Yfm5B;Bonnie's Fatal Pony Ride;Max Steiner;Max Steiner - Music From 'Gone With The Wind';2012-10-16;157;https://i.scdn.co/image/ab67616d00001e02412aafac4b03c0e839d2bff5;0;False;0.406;0.143;0.365;0.437;8;0.16;-14.075;1;0.0368;83.906;4;0.181;5;5
4cqePRzFdBmAg1pUdPZMx0;https://api.spotify.com/v1/tracks/4cqePRzFdBmAg1pUdPZMx0;https://open.spotify.com/track/4cqePRzFdBmAg1pUdPZMx0;My Ship Is Comin' In;Various Artists;R&B: From Doo-Wop To Hip-Hop;1999-10-08;190;https://i.scdn.co/image/ab67616d00001e02980caf4dd525a15f08f8cb87;16;False;0.0122;0.343;0.555;0.00762;3;0.137;-10.915;1;0.0391;82.082;4;0.404;4;12
61fJwRlwGLzdWP4DOfXkPL;https://api.spotify.com/v1/tracks/61fJwRlwGLzdWP4DOfXkPL;https://open.spotify.com/track/61fJwRlwGLzdWP4DOfXkPL;Fractured Quantum;Ace Frehley;Anomaly (Deluxe Edition);2017-10-06;378;https://i.scdn.co/image/ab67616d00001e02743b18510256591e20cf4e7e;12;False;0.0179;0.554;0.623;0.895;7;0.489;-10.558;1;0.0305;134.972;4;0.439;0;14
0yJvWbn8xQKiDZ84VN5lQG;https://api.spotify.com/v1/tracks/0yJvWbn8xQKiDZ84VN5lQG;https://open.spotify.com/track/0yJvWbn8xQKiDZ84VN5lQG;De Do Do Do, De Da Da Da;The Police;Zenyatta Mondatta (Remastered 2003);1980-10-03;247;https://i.scdn.co/image/ab67616d00001e02fb1bc65edf4717e75fbc70ab;66;False;0.06;0.78;0.523;0.0629;9;0.24;-8.884;1;0.051;147.86;4;0.855;2;16
54EnV0WX27W2H9IryrzQpn;https://api.spotify.com/v1/tracks/54EnV0WX27W2H9IryrzQpn;https://open.spotify.com/track/54EnV0WX27W2H9IryrzQpn;Free Love;Long Beach Dub Allstars;Wonders Of The World;2001-01-01;201;https://i.scdn.co/image/ab67616d00001e027773583cb9309d99fdfec053;22;False;0.0216;0.69;0.775;0.0;0;0.0951;-1.572;1;0.0354;150.613;4;0.879;2;16
6574nNaa478mh1nxEEuaJY;https://api.spotify.com/v1/tracks/6574nNaa478mh1nxEEuaJY;https://open.spotify.com/track/6574nNaa478mh1nxEEuaJY;Pastel;Richard Smith;Flow;1999-01-01;277;https://i.scdn.co/image/ab67616d00001e027e9cf7600e2bfed7eab30035;0;False;0.582;0.365;0.74;0.17;8;0.299;-7.845;1;0.0696;81.736;1;0.247;1;12
1Ib4HsTpFhbh1R1GhQ6aLb;https://api.spotify.com/v1/tracks/1Ib4HsTpFhbh1R1GhQ6aLb;https://open.spotify.com/track/1Ib4HsTpFhbh1R1GhQ6aLb;Smoke In The Air - A Cappella;C.L. Smooth;"American Me 12""";2006-05-26;185;https://i.scdn.co/image/ab67616d00001e024f300be0cbe94ad1006dc368;0;False;0.125;0.631;0.562;0.0;8;0.468;-13.673;1;0.956;175.238;4;0.729;7;7
6wb7iQnUiD1QeK82KDLolx;https://api.spotify.com/v1/tracks/6wb7iQnUiD1QeK82KDLolx;https://open.spotify.com/track/6wb7iQnUiD1QeK82KDLolx;Red Sails In The Sunset;Arthur Tracy;The Street Singer;2010-10-11;180;https://i.scdn.co/image/ab67616d00001e0219f5ca070a6a1243636c26a1;0;False;0.994;0.267;0.19;0.0268;7;0.186;-15.146;1;0.0355;170.86;4;0.27;6;6
4Ii6x1WK1c6l0pflnabxIG;https://api.spotify.com/v1/tracks/4Ii6x1WK1c6l0pflnabxIG;https://open.spotify.com/track/4Ii6x1WK1c6l0pflnabxIG;Kapitel 4.2 & Kapitel 5.1 - Bulli & Lina 1: Ein Pony verliebt sich;Oliver Kalkofe;Bulli & Lina 1: Ein Pony verliebt sich;2018-02-28;185;https://i.scdn.co/image/ab67616d00001e0272356627f4a1eee7fa6fb8c0;1;False;0.438;0.715;0.322;0.0;5;0.235;-15.739;0;0.954;83.711;1;0.375;7;7
4KzZ5dq0a1xWwY49Ynal2U;https://api.spotify.com/v1/tracks/4KzZ5dq0a1xWwY49Ynal2U;https://open.spotify.com/track/4KzZ5dq0a1xWwY49Ynal2U;20.000 Seconds (Live);K's Choice;Live at the Ancienne Belgique;2018-03-16;150;https://i.scdn.co/image/ab67616d00001e0214af165a53139dbcf9ddb76c;3;False;0.873;0.402;0.136;0.0;4;0.783;-17.038;1;0.0357;87.052;4;0.31;1;13
3URLdhLYPUDbxOIMq74YAP;https://api.spotify.com/v1/tracks/3URLdhLYPUDbxOIMq74YAP;https://open.spotify.com/track/3URLdhLYPUDbxOIMq74YAP;Look Thru My Eyes;DMX;It's Dark And Hell Is Hot;1998-05-01;230;https://i.scdn.co/image/ab67616d00001e0211658b970e0518be491871df;47;False;0.243;0.904;0.642;0.0;10;0.133;-8.495;0;0.273;95.755;4;0.718;3;8
1BdYnLISnK68Vfxv2yRCyk;https://api.spotify.com/v1/tracks/1BdYnLISnK68Vfxv2yRCyk;https://open.spotify.com/track/1BdYnLISnK68Vfxv2yRCyk;Kathe Mera Kathe Nihta - Remastered 2005;Dakis;Back To The 70's - The Very Best Of Dakis;2005;216;https://i.scdn.co/image/ab67616d00001e0240efd12be1762b190f8db2c9;0;False;0.89;0.308;0.486;0.0;5;0.183;-10.075;1;0.0477;87.431;4;0.511;1;13
2UcpjCU2cpRx7DurSQb7U1;https://api.spotify.com/v1/tracks/2UcpjCU2cpRx7DurSQb7U1;https://open.spotify.com/track/2UcpjCU2cpRx7DurSQb7U1;Sugar Coated Sour;The Dillinger Escape Plan;Calculating Infinity;1999-09-28;144;https://i.scdn.co/image/ab67616d00001e024dceb298c234a3e42fc72377;32;False;0.000351;0.289;0.971;0.0;9;0.127;-4.889;0;0.147;90.589;4;0.218;4;9
2wx0TPBm4I1uxZQpsxA3o2;https://api.spotify.com/v1/tracks/2wx0TPBm4I1uxZQpsxA3o2;https://open.spotify.com/track/2wx0TPBm4I1uxZQpsxA3o2;Il y a une question - Live;Cali;Le Bordel Magnifique;2006-09-29;328;https://i.scdn.co/image/ab67616d00001e02f2cf007542f545fba19ad63f;9;False;0.341;0.347;0.913;0.000234;0;0.989;-5.844;1;0.107;123.53;4;0.345;4;15
6fHE0czNtob9Rt7lOADq73;https://api.spotify.com/v1/tracks/6fHE0czNtob9Rt7lOADq73;https://open.spotify.com/track/6fHE0czNtob9Rt7lOADq73;Spider's Nest Blues;Various Artists;Ruckus Juice & Chittlins, Vol. 1;2006-05-22;185;https://i.scdn.co/image/ab67616d00001e0255efc5e63eb6e0528dac1fea;1;False;0.937;0.68;0.287;0.000376;10;0.182;-13.056;0;0.0479;94.586;4;0.882;3;11
2j3I4qFVwVvknNaVXH2fTe;https://api.spotify.com/v1/tracks/2j3I4qFVwVvknNaVXH2fTe;https://open.spotify.com/track/2j3I4qFVwVvknNaVXH2fTe;Hoes & Discos;Non Stop DJs;Furious EP;2007-02-08;238;https://i.scdn.co/image/ab67616d00001e0295b72f019e907ab5df0c9942;0;False;0.000303;0.87;0.605;0.551;5;0.205;-10.146;0;0.39;75.495;4;0.732;3;8
5eOASWnAM5jExDT7Vn5kON;https://api.spotify.com/v1/tracks/5eOASWnAM5jExDT7Vn5kON;https://open.spotify.com/track/5eOASWnAM5jExDT7Vn5kON;Harmony;Jesse Malin;On Your Sleeve;2008;177;https://i.scdn.co/image/ab67616d00001e0284a34217c99248c9593721cd;1;False;0.0221;0.562;0.695;0.000327;1;0.247;-7.05;1;0.0349;139.082;4;0.361;4;12
1wqBAIRSaGqnlgn7bo0n9y;https://api.spotify.com/v1/tracks/1wqBAIRSaGqnlgn7bo0n9y;https://open.spotify.com/track/1wqBAIRSaGqnlgn7bo0n9y;Funky Medley;Jeff Scott Soto;One Night In Madrid;2009-12-14;772;https://i.scdn.co/image/ab67616d00001e02f9ac9c02549f067c94b1a6d1;3;False;0.677;0.38;0.925;2.12e-05;8;0.385;-4.746;1;0.199;118.987;4;0.322;4;15
5QM6uiTDZJvR81PjFDojxE;https://api.spotify.com/v1/tracks/5QM6uiTDZJvR81PjFDojxE;https://open.spotify.com/track/5QM6uiTDZJvR81PjFDojxE;Quiet Nights Of Quiet Stars (Corcovado) - Live At Altos De Chavón, Dominican Republic/1982;Frank Sinatra;World On A String (Live);2016-08-26;228;https://i.scdn.co/image/ab67616d00001e029fd5d519d6c5599406d077ec;12;False;0.846;0.497;0.169;1.99e-05;0;0.738;-25.267;1;0.418;93.988;4;0.651;7;8
2do7t1NMxLTgblFuCvn7H7;https://api.spotify.com/v1/tracks/2do7t1NMxLTgblFuCvn7H7;https://open.spotify.com/track/2do7t1NMxLTgblFuCvn7H7;Hotel;Various Artists;R&B - 100 Hits - The Greatest R n B album - 100 R & B Classics featuring Usher, Pitbull and Justin Timberlake;2013-06-24;247;https://i.scdn.co/image/ab67616d00001e021c3fd856b637a87c675d2f29;29;False;0.107;0.679;0.644;0.0;0;0.107;-6.867;1;0.21;91.259;4;0.411;2;12
3ewQldgV0dCRwFBtVjsP5K;https://api.spotify.com/v1/tracks/3ewQldgV0dCRwFBtVjsP5K;https://open.spotify.com/track/3ewQldgV0dCRwFBtVjsP5K;Angel in Hell;Doug MacLeod;Doug MacLeod on Black and Tan, Vol. 3;2015-06-13;360;https://i.scdn.co/image/ab67616d00001e02c044bd25c468d65756c6a6ae;0;False;0.769;0.651;0.331;0.00305;9;0.191;-13.073;0;0.0356;84.911;4;0.434;1;11
5WqwKCAelGBwipxwUABAUE;https://api.spotify.com/v1/tracks/5WqwKCAelGBwipxwUABAUE;https://open.spotify.com/track/5WqwKCAelGBwipxwUABAUE;If This Is The End;Jeff Scott Soto;Lost In The Translation;2004;282;https://i.scdn.co/image/ab67616d00001e0276f96aa45f06cd548fee8310;12;False;0.011;0.505;0.548;5.72e-06;0;0.0853;-7.719;0;0.0263;105.858;4;0.287;3;9
7EelWbSoixbBkHXjynW4db;https://api.spotify.com/v1/tracks/7EelWbSoixbBkHXjynW4db;https://open.spotify.com/track/7EelWbSoixbBkHXjynW4db;Beginning of the End;Cockney Rejects;Flares 'N' Slippers and Unheard Rejects;1993;204;https://i.scdn.co/image/ab67616d00001e0246b8fcf91cc0298e6340ab41;10;False;6.95e-06;0.311;0.559;0.9;4;0.148;-13.283;1;0.0445;158.174;4;0.898;0;14
6Xygq1XVKeGfRSRr1LF72C;https://api.spotify.com/v1/tracks/6Xygq1XVKeGfRSRr1LF72C;https://open.spotify.com/track/6Xygq1XVKeGfRSRr1LF72C;Tonight;Swami;53431;2009-08-17;260;https://i.scdn.co/image/ab67616d00001e024f10661b7e9c139a267c8c6c;1;False;0.0317;0.709;0.832;0.0;6;0.0758;-6.151;1;0.0391;137.922;4;0.766;2;16
0jyIdeuziEtMenGqChgOVV;https://api.spotify.com/v1/tracks/0jyIdeuziEtMenGqChgOVV;https://open.spotify.com/track/0jyIdeuziEtMenGqChgOVV;Latin Flute;Deodato;Deodato 2;1973;287;https://i.scdn.co/image/ab67616d00001e029ce7662ad16ee94f6986294c;27;False;0.674;0.529;0.555;0.89;5;0.11;-9.918;0;0.0339;132.357;4;0.785;0;0
6qrJRepDEd9G6Pt0McuazQ;https://api.spotify.com/v1/tracks/6qrJRepDEd9G6Pt0McuazQ;https://open.spotify.com/track/6qrJRepDEd9G6Pt0McuazQ;Nite Life - Sound Factory Version;Armand Van Helden;Armand Van Helden's Nervous Tracks;1999;387;https://i.scdn.co/image/ab67616d00001e0254c104edd1ec549d652a3041;4;False;0.000445;0.846;0.784;0.0461;6;0.137;-8.898;1;0.047;126.005;4;0.469;2;16
7EPjcrekxCPdiVYqasZVXF;https://api.spotify.com/v1/tracks/7EPjcrekxCPdiVYqasZVXF;https://open.spotify.com/track/7EPjcrekxCPdiVYqasZVXF;These Old Eyes Have Seen It All;George Jones;Wine Colored Roses;1986-07-11;231;https://i.scdn.co/image/ab67616d00001e0260a9b4deae22e011e5094e1e;16;False;0.663;0.484;0.229;0.0;4;0.124;-15.164;1;0.0337;103.274;4;0.373;1;13
62INls2dVry2cSi8IOfjYo;https://api.spotify.com/v1/tracks/62INls2dVry2cSi8IOfjYo;https://open.spotify.com/track/62INls2dVry2cSi8IOfjYo;Music for the Head;Porcupine Tree;On the Sunday of Life (Remaster);1991-07-05;160;https://i.scdn.co/image/ab67616d00001e02e0294ac39cf7e5166c315299;22;False;0.675;0.257;0.0243;0.91;8;0.099;-29.005;0;0.0424;126.631;5;0.0325;5;5
5s6BteSdrRT7Y1JbUrt7B2;https://api.spotify.com/v1/tracks/5s6BteSdrRT7Y1JbUrt7B2;https://open.spotify.com/track/5s6BteSdrRT7Y1JbUrt7B2;None Missing;Camobear All-Stars;New Recruits;2005-08-23;235;https://i.scdn.co/image/ab67616d00001e02191c767a66a3c7f9bd27f693;0;False;0.00282;0.594;0.724;7.71e-06;7;0.0886;-7.568;1;0.263;75.123;4;0.732;2;8
6YgrccFcu6s4rD49jVC40o;https://api.spotify.com/v1/tracks/6YgrccFcu6s4rD49jVC40o;https://open.spotify.com/track/6YgrccFcu6s4rD49jVC40o;Night Time Blues;Ma Rainey;Presenting Ma Rainey;1924-06-03;182;https://i.scdn.co/image/ab67616d00001e0230c1a12c550a71bc373b3aec;0;False;0.996;0.359;0.262;0.925;10;0.134;-13.987;1;0.0628;169.825;4;0.504;5;5
2G4LiWeeLdPaQvaQvX3FEj;https://api.spotify.com/v1/tracks/2G4LiWeeLdPaQvaQvX3FEj;https://open.spotify.com/track/2G4LiWeeLdPaQvaQvX3FEj;Time / Confusion;The Crazy World Of Arthur Brown;The Crazy World of Arthur Brown;2010-01-01;313;https://i.scdn.co/image/ab67616d00001e02f189e0cbc255be51fc1ef701;10;False;0.434;0.38;0.488;0.736;5;0.314;-10.569;0;0.0427;129.206;4;0.0902;5;5
1KCLoJGfAz9ExaK0CoELaq;https://api.spotify.com/v1/tracks/1KCLoJGfAz9ExaK0CoELaq;https://open.spotify.com/track/1KCLoJGfAz9ExaK0CoELaq;Fuck You;Mister Ries;Rotterdam EP;2007-07-12;181;https://i.scdn.co/image/ab67616d00001e0297fb53f7dfc8f18461de10af;0;False;0.000113;0.742;0.689;0.892;1;0.09;-14.176;1;0.257;160.014;4;0.534;0;14
4fWhVbLsuL1jIkZ4c3jPbk;https://api.spotify.com/v1/tracks/4fWhVbLsuL1jIkZ4c3jPbk;https://open.spotify.com/track/4fWhVbLsuL1jIkZ4c3jPbk;A Soldiers Intro;(Hed) P.E.;New World Orphans;2009-08-25;13;https://i.scdn.co/image/ab67616d00001e02ffcb29b71dfbf62721b5102b;0;False;0.918;0.0;0.143;0.0;6;0.376;-18.114;1;0.0;0.0;0;0.0;1;13
0CJ62lAmhpzdHF00T2Aq9S;https://api.spotify.com/v1/tracks/0CJ62lAmhpzdHF00T2Aq9S;https://open.spotify.com/track/0CJ62lAmhpzdHF00T2Aq9S;Sadness;Mavado;Gangsta For Life: The Symphony Of David Brooks;2007-07-10;255;https://i.scdn.co/image/ab67616d00001e02563be378a0fcd90e158007cf;13;False;0.0195;0.645;0.65;0.0;7;0.135;-4.848;0;0.166;136.106;4;0.466;3;3
2ekkgisYRvE8nAx4srkHms;https://api.spotify.com/v1/tracks/2ekkgisYRvE8nAx4srkHms;https://open.spotify.com/track/2ekkgisYRvE8nAx4srkHms;Corazon Clandestino;Fito Paez;Lucha Rock;2004-01-01;175;https://i.scdn.co/image/ab67616d00001e02aa6a8fa3966a792aa6e5d064;0;False;0.819;0.586;0.723;0.000119;9;0.106;-7.07;1;0.0721;81.249;4;0.626;2;2
0eRWi03wl5kZUYLsTfNHtr;https://api.spotify.com/v1/tracks/0eRWi03wl5kZUYLsTfNHtr;https://open.spotify.com/track/0eRWi03wl5kZUYLsTfNHtr;With a Little Help From My Friends (feat. Luciano);Easy Star All-Stars;Easy Star's Lonely Hearts Dub Band;2009-04-14;193;https://i.scdn.co/image/ab67616d00001e02f288751883e1a93b3a2da489;40;False;0.286;0.659;0.521;0.0;9;0.182;-7.711;1;0.0276;91.273;4;0.804;2;16
2aMBmN2N5V9LR4IV8M5Iyu;https://api.spotify.com/v1/tracks/2aMBmN2N5V9LR4IV8M5Iyu;https://open.spotify.com/track/2aMBmN2N5V9LR4IV8M5Iyu;Molly Darling;Eddy Arnold;The Essential Eddy Arnold;1996-06-18;155;https://i.scdn.co/image/ab67616d00001e0228dd56a575f17720f07a399c;7;False;0.682;0.418;0.12;7.41e-06;0;0.165;-14.853;1;0.0329;107.03;4;0.354;1;13
4cydXkCbXDUgPMJobkwtbf;https://api.spotify.com/v1/tracks/4cydXkCbXDUgPMJobkwtbf;https://open.spotify.com/track/4cydXkCbXDUgPMJobkwtbf;Sweet Remedy;Jennifer Brown;In My Garden;1997-04-23;259;https://i.scdn.co/image/ab67616d00001e02e1ef69a412a3113e200311eb;1;False;0.0756;0.679;0.517;2.42e-06;0;0.149;-10.232;0;0.0448;144.006;4;0.57;3;3
4ZMcU9RJ3oeIQWpza5KK9D;https://api.spotify.com/v1/tracks/4ZMcU9RJ3oeIQWpza5KK9D;https://open.spotify.com/track/4ZMcU9RJ3oeIQWpza5KK9D;I'm Mad;EPMD;Business As Usual;1990-12-15;222;https://i.scdn.co/image/ab67616d00001e025f983d126b377e1dafcf5a2e;24;False;0.103;0.71;0.713;0.0;0;0.365;-9.824;1;0.34;108.589;4;0.554;2;8
69pD0bJTgv4r1cle1qYV8o;https://api.spotify.com/v1/tracks/69pD0bJTgv4r1cle1qYV8o;https://open.spotify.com/track/69pD0bJTgv4r1cle1qYV8o;When Me A Move;Capleton;Lotion Man;1991;223;https://i.scdn.co/image/ab67616d00001e025c5cf6898bccb51802fe5c02;1;False;0.354;0.758;0.476;0.0;1;0.139;-14.757;1;0.151;102.471;4;0.815;2;16
1dXcEg1c25mIsIwEKeZQjD;https://api.spotify.com/v1/tracks/1dXcEg1c25mIsIwEKeZQjD;https://open.spotify.com/track/1dXcEg1c25mIsIwEKeZQjD;I Love The Life I'm Living - Single Version;Slim Harpo;The Excello Singles Anthology;2003-07-24;152;https://i.scdn.co/image/ab67616d00001e02f0cf3871122092785943b264;10;False;0.728;0.411;0.261;0.12;10;0.077;-13.6;1;0.0292;93.774;4;0.823;1;2
6r31BG6ZnKC7ecNohkTqEK;https://api.spotify.com/v1/tracks/6r31BG6ZnKC7ecNohkTqEK;https://open.spotify.com/track/6r31BG6ZnKC7ecNohkTqEK;Fruity Woman;Various Artists;Savoy Blues 1944 – 1994;2003-09-23;156;https://i.scdn.co/image/ab67616d00001e0239933d122ca44d86a0e27e33;0;False;0.957;0.648;0.258;7.55e-06;3;0.0722;-7.883;1;0.0378;81.963;4;0.471;1;13
7GfeYS1oNl3leZTZRG8R66;https://api.spotify.com/v1/tracks/7GfeYS1oNl3leZTZRG8R66;https://open.spotify.com/track/7GfeYS1oNl3leZTZRG8R66;Stone a Pig;Bongzilla;Gateway;2002-09-23;587;https://i.scdn.co/image/ab67616d00001e025bda5347e1f198285ecc69ac;27;False;0.00293;0.299;0.775;0.702;0;0.381;-7.745;1;0.0529;115.819;4;0.149;0;10
4BqKb4dIAGdmpLeQHJyTZt;https://api.spotify.com/v1/tracks/4BqKb4dIAGdmpLeQHJyTZt;https://open.spotify.com/track/4BqKb4dIAGdmpLeQHJyTZt;Skiff for the Suits;Arsonists Get All The Girls;Portals (Deluxe Edition);2010-07-13;219;https://i.scdn.co/image/ab67616d00001e02b1b018faf3dff88a576c4952;12;False;0.000257;0.402;0.964;0.00802;0;0.0755;-3.385;1;0.11;103.365;4;0.379;4;15
4luS4JEqtBj7UFIDStoDwO;https://api.spotify.com/v1/tracks/4luS4JEqtBj7UFIDStoDwO;https://open.spotify.com/track/4luS4JEqtBj7UFIDStoDwO;House Of Sin;Leeroy Stagger;Beautiful House;2005-02-27;304;https://i.scdn.co/image/ab67616d00001e024a1eb53cfbb8d79d3bbc4a33;0;False;0.237;0.469;0.287;0.0;5;0.182;-14.363;1;0.0307;150.42;4;0.24;6;6
4YdY7NB6lgz8Dg9L7vfjhn;https://api.spotify.com/v1/tracks/4YdY7NB6lgz8Dg9L7vfjhn;https://open.spotify.com/track/4YdY7NB6lgz8Dg9L7vfjhn;On The Road Again;The Sonics;Introducing The Sonics;2011-03-21;105;https://i.scdn.co/image/ab67616d00001e0260d60f7060028564336037b5;7;False;0.352;0.374;0.591;0.0;0;0.122;-12.618;1;0.0645;76.166;4;0.82;2;16
00OVRRNyPASjy9uN4pp2jQ;https://api.spotify.com/v1/tracks/00OVRRNyPASjy9uN4pp2jQ;https://open.spotify.com/track/00OVRRNyPASjy9uN4pp2jQ;City Headache;Scott Matthews;Passing Stranger;2006;300;https://i.scdn.co/image/ab67616d00001e02f6fc76b3d8d04d8ea113f2d7;6;False;0.423;0.419;0.469;0.0333;4;0.133;-17.083;0;0.053;173.858;4;0.511;6;9
