title;artist
b'Latin Flute';b'Deodato'
b'Shameful (LP Version)';b'Atreyu'
b'Nite Life (Sound Factory Version)';b'Kim English'
b'These Old Eyes Have Seen It All';b'George Jones'
"b'The Killing Of Dumbledore (""Harry Potter & The Half-Blood Prince"")'";b'Nicholas Hooper'
b'My Old Man Boogie';"b""The Reverend Peyton's Big Damn Band"""
b'All Purpose Experiment';b'Controlled Dissonance'
b'Music For The Head';b'Porcupine Tree'
b'None Missing';b'Birdapres'
b'Trybal';b'Stargarden'
b'Night Time Blues';b'Ma Rainey'
b'Time / Confusion';b'Arthur Brown'
b'Fuck You';b'Mister Ries'
b'Dirty Harry (Single Edit)';b'Gorillaz'
b'A Soldiers Intro';b'(hed) p.e.'
b'Sadness';b'Mavado'
b'Feelings Gone (feat. Sam Sparro) (Joachim Garraud Remix)';b'Basement Jaxx'
b'Slow Hand (LP Version)';b'Conway Twitty'
b'Corazon Clandestino';b'Fito Paez'
b'Tristeza (Brazilian Blues)';b'Luiz Bonfa / Oscar Castro Neves / Lalo Schifrin'
b'With a Little Dub From My Friends (feat. Luciano and U Roy)';b'Easy Star All-Stars'
b'Molly Darling';b'Eddy Arnold'
b'Sicilienne (by Francis Poulenc)';b'Laura Leon'
b'Sweet Remedy';b'Jennifer Brown'
"b""I'm Mad""";b'EPMD'
b'Thrones And Dominions (Album)';b'Earth'
b'De belles';b'Th\xc3\xa9ophil'
b'When Me A Move';b'Capleton'
b'4 Minutes [Featuring Justin Timberlake and Timbaland] [Bob Sinclar Space Funk Remix]';b'Madonna'
"b'Medley : ""Traces"" (Live)'";b'Jean-Jacques Goldman'
"b""I Love The Life I'm Living""";b'Slim Harpo'
b'Fruity Woman';b'Doc Pomus'
b'Tranceplant';b'Organ Donors'
b'Times Like These [Live From Red Rocks]';b'Jack Johnson'
b'Stone a Pig';b'Bongzilla'
b'Skiff For The Suits';b'Arsonists Get All The Girls'
b'House Of Sin';b'Leeroy Stagger'
b'Rude!/Drum Solo';b'Humble Pie'
b'Rebuli\xc3\xa7o';b'Gabriel Grossi'
b'On The Road Again';b'The Sonics'
b'It Must Be Me';b'X (Australia)'
b'City Headache';b'Scott Matthews'
b'25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XXII';b'Solomon'
"b""Ain't Gonna Do That No More""";b'Blind Blake'
b'78 Stimulator';b'Stimulator'
b'Mi Lindo Amor';b'Jay P\xc3\xa9rez'
b'Narrative #2';b'Michael Bloomfield'
"b""I Can't Be Your Man""";b'Porter Wagoner'
b'Playing James Mason';b'Mel Blanc'
b'Sag es sag es feat. Neo';b'Samy Deluxe'
"b""Money Didn't Change Me""";b'Three 6 Mafia'
b'Mon dieu';b'Jos\xc3\xa9lito'
b'Virtuous Woman';b'Warrior King'
b'Happy Safari';b'Bert Kaempfert'
b'Lado A Lado (Bomba Carnaval Mix)';b'Fulanito'
b'Rock Me';b'Santana'
b'Separate Ways';b'Agnostic Front'
"b""Ballin' (Radio)""";b'Big Rich'
b'Hua Yu Ai Li Si';b'Miriam Yeung'
b'Cherry';b'UFO'
b'Dead End Street';b'Foghat'
b'En La Tierra Caliente';b'Tam Tam Go!'
"b""Everybody's Gonna Be Happy""";b'Queens Of The Stone Age'
"b""I'm Just Raw (prod Dan the Automator) Main""";b'Lyrics Born'
b'valid';b'Riamiwo'
b'Got You Moving';b'DJ DLG feat. MC Flipside'
b'Threadbare Gypsy Soul';b'Pat Green'
b'Bluesanova';b'Daddy Dog'
b'All Things Must Pass (2009 Digital Remaster)';b'George Harrison'
b'Lil Brother (LP Version)';b'King Curtis'
b'Manh\xc3\xa3 de Carnaval (Morning of the Carnaval) (Cantando As M\xc3\xbasicas do Film Orfeo do Carnaval)';b'Jo\xc3\xa3o Gilberto'
b'Stuff Like That';b'James Last'
b'Are You The One?';b'The Presets'
b'Two Lights [Bonus Track]';b'Joe Lynn Turner'
b'Peace And Quiet Time';b'Gonzalo Rubalcaba'
b'Porcelaine';b'Benabar'
b'Irreplaceable';b'Toby Love'
"b""Two Ruffles & Flourishes / General's March""";b'US Coast Guard Band'
b'Funny';b'Streetwize'
b'She Runs';b'Jimmy Wayne'
b'Cheer';b'Descendents'
"b""Wear Your Love Like Heaven / Workin' On A Groovy Thing (Medley) (1997 Digital Remaster)""";b'David Rose'
b'Don Carlo (2000 Digital Remaster): Tu che le vanit\xc3\xa0 (Elisabetta)';b'Montserrat Caball\xc3\xa9/Orchestra of the Royal Opera House_ Covent Garden/Carlo Maria Giulini'
b'All Dressed Up';b'Aram Shelton'
b'Where To Hide?';b'Monomonkey'
b'Viimeiset hitaat';b'Kaija Koo'
b'Javalon';b'Constance Demby'
b'Le R\xc3\xa9cit De Cassard';b'Maurice Larcange'
"b""Marine's hymn""";"b""The Sun Harbor's Chorus-Documentary Recordings"""
b'Junk';b'Photek'
b'Heaven And Hell (Part II)';b'Vangelis'
b'1 - 800 - Quiereme - Remix';b'Luisito Rosario'
b'Dancing The Night Away';b'The Motors'
b'Auf die Fresse_ fertig_ los';b'\xc3\x84I-TIEM'
b'Apostasie';b'Konexion'
b'Programmed to Consume';b'Abysmal Dawn'
b'The Things You Do';b'Slum Village'
b'When Horsepower Meant What It Said';b'Sandi Thom'
b'Let Me In';b'The Fabulous Thunderbirds'
b'El Tirabuz\xc3\xb3n';b'Tito Rodriguez'
b'Body';b'Dj Kali'
b'At the Club';b'DJ X-Change featuring DJ Omega'
b'He Took A Cab To Neptune';b'Art Ensemble Of Chicago'
b'Call Me Lightning';"b""Flamin' Groovies"""
b'The Whole World Looking At Me (Explicit LP Version)';b'Busta Rhymes'
b'Michael A Grammar';b'Broadcast'
b'Winds of Change';b'The Insects'
b'Walk In The Light';b'The American Boychoir'
b'Beyond The Reef';b'The King Sisters'
b'Primordial Breath';b'Eluveitie'
b'Then Came You';b'Boogie Pimps'
b'The Arctic Ocean (Album Version)';b'Sinch'
b'Steel Guitar Rag';b'Alvino Rey And His Orchestra'
b'6 A.M. Funk';b'Disco D'
b'Green Mind';b'Dinosaur Jr'
b'New D.B.A. Blues';b'Josh White'
b'Scream On Em';b'The Game'
b'Walking Miracle';b'Vanessa Bell Armstrong'
"b""I'm Alive (BT & Sasha Mix)""";b'Seal'
b'Now Is A Needy Time';b'David Evans'
b'Les Psys';b'Les Malpolis'
b'Je me sens bien pasta fagioli';b'Chatelaine'
"b""Dieter's Theme""";b'Klaus Badelt'
b'Thrill Pistol';b'Tigertailz'
b'Peaches (Fear of Theydon remix)';b'Dub Pistols feat. Rodney P & Terry Hall'
b'La Pieuvre';b'Lara'
"b""Freezin' From The Inside Out""";b'John Sebastian'
b'Maga Dog/ Skanky Dog (Album)';b'Peter Tosh & Winston Scotland'
b'Escape From The Underrealm';b'Tilman Sillescu'
b'Bleeds In Blue (Album Version)';b'Home Town Hero'
b'Mi Coraz\xc3\xb3n Y Mi Mente';b'Bobby Pulido'
"b""I've Been Working on the Railroad""";b'Laurie Berkner'
b'Amazing';b'George Michael'
b'Peanuts';b'Little Joe & The Thrillers'
"b""Gaffo's Ball""";b'Sharon Shannon'
b'I Can Dig It';b'The Box Tops'
b'Boy & Girl (Feat. Fiona Daniel)';b'Serpentine'
b'You Make Our Shack A Mansion';b'Grandpa Jones'
b'Concede';b'Sister Hazel'
b'Slatke male maloletnice';b'Beogradski Sindikat'
b'Djungelstadt';b'Sonic Subjunkies'
"b""Don't Treat Me Bad""";b'Firehouse'
b'Southern Jukebox Music (Live) (2001 Digital Remaster)';b'Penguin Caf\xc3\xa9 Orchestra'
b'When I Left Home';b'Champion Jack Dupree'
b'Fall in Philadelphia';b'Hall & Oates'
b'Hala_ Tumba And Timbal';b'Airto Moreira'
"b""I've Been Trying""";b'Archie Bell and The Drells'
b'Juana Democracia / Calipso Del Tlc';b'Los Nakos'
b'Tainted Love feat. Tatz';b'NG3'
b'Curse Of Sound (Dub Mix)';b'Vuneny'
b'Ida Red';b'Bob Willis'
b'Midnight Lovers';b'Wyclef Jean'
b'Constructing the Absence';b'Sub Swara'
b'Giant Steps';b'Gonzalo Rubalcaba'
b'Serenata de un gaitero';b'Gran Coquivacoa_ Neguito Borjas'
"b""The Kid's Last Night (heaven is in the mountain)""";b'Abner Burnette'
b'Praz Him (Broken Album Version)';b'Darwin Hobbs'
b'The Song Remains The Same (2007 Remastered Album Version)';b'Led Zeppelin'
b'Everything In Its Right Place';b'Radiohead'
b'Shoot The Dog';b'George Michael'
b'Confiar Es Perder';b'Los Jaig\xc3\xbcey'
"b""I'll Be Home When I Can""";b'Charlie Louvin'
b'Eat Or Get Ate';b'Tum Tum'
b'The Aba Daba Honeymoon';b'Kitty Kallen'
b'Requiem Mass in D Minor_ K. 626: VIII. Lacrimosa dies illae';b'Vienna Concert House Orchestra_ Wiener S\xc3\xa4ngerknaben_ Ferdinand Grossmann'
b'Better Life';b'3 Doors Down'
b'House Full Of Bullets';b'Joe Satriani'
"b'Of Love & War (""Harry Potter & The Half-Blood Prince"")'";b'Nicholas Hooper'
b'These Foolish Things';b'Fixx_ The'
b'Peppermint Patty (LP Version)';b'Vince Guaraldi'
b'Everything Man (Album Version)';b'Talib Kweli'
b'Never Gonna Give You Up';b'Musical Youth'
b'Percussio Livre';b'Grupo Batuque'
b'Unwanted';b'Avril Lavigne'
b'Blue Orchid';b'The White Stripes'
b'Elizabeth Story_ et al._ Honeybabe_ Your Papa Cares For You';b'Elizabeth Cotten'
b'Eduardo';b'Sapo'
"b""Why Can't This Be Love (Remastered Version)""";b'Van Halen'
b'Campane';b'Livio Minafra'
b'Josy';b'Nicolas Bacchus'
b'Ethiopian Anthem';b'Ras Michael and the Sons of Negus'
b'Second Hand Rose';b'Roy Drusky'
b'Pray The I Miss';b'Hinge'
b'Could This Be Love';b'Leroy Hutson'
b'When They Ring The Bells Of Heaven';b'The Perrys'
b'Ayudame Freud';b'Ricardo Arjona'
b'Einleitung';b'Kurt Tepperwein'
b'Because Of You (Album Version)';b'Unwritten Law'
b'Les Reves D\xc2\xb4enfants';b'Monty'
"b""I'm Against It/Horse Feathers""";b'The Marx Brothers'
b'B\xc3\xa9k\xc3\xa1si t\xc3\xa1ncdallamok';b'Muzsikas'
b'Falling Down [Live Acoustic]';b'Muse'
b'Will You Be There? (Live Version)';b'Cindy Morgan'
b'I Know You Got Soul';b'Eric B. & Rakim'
b'La danse des petits amis';b'Oui Oui'
b'Boogaloo Wow';b'Mongo Santamaria'
b'Army Of Me (Album Version)';b'Chimaira'
b'Control It (Album Version)';b'Static-X'
b'Loud Up!!';b'The Mad Capsule Markets'
b'Everybody';b'Goose'
b'Fishing Blues';b'Jim Kweskin_ The Jug Band'
b'Be Elevator';b'Virus'
b'A Guy What Takes His Time En Anglais';b'Marlene Dietrich'
b'New Kind Of Mambo';b'Big Maybelle'
b'Amor De Lejos';b'Lara & Reyes'
b'She Hui Ge (Movie 2nd Song - Love Undercover 3)';b'Fiona Sit'
b'Aulis Gerlander';b'Jope Ruonansuu'
b'Is It Clean (Ethereal - Progressive)';b'The Gone Jackals'
b'So Still (Album Version)';b'Danny Wright'
b'I Talk To The Trees';b'Danny Williams'
b'Yksin\xc3\xa4isin';b'Solistiyhtye Suomi'
b'This is How It Goes (Timmy Trumpet Remix)';b'Goldfish'
b'Nana';b'Marilyn Horne'
b'Mallorca_ Op.202 - transcr. Marc Switzer';b'Pepe Romero'
b'El Perro';b'Juana Molina'
b'It Is No Secret (What God Can Do)';b'Tammy Wynette'
b'Never My Love';b'Kathy Troccoli'
b'Your Love';b'Mikey Dread'
b'As Mist Lay Silent Beneath';b'Keep Of Kalessin'
b'Henrys Death';b'BT'
b'Ducktails - Moon';b'The Advantage'
b'Act One: Rise and Fall - From the Ashes (I. Chapter One / II. Chapter Two)';b'Orenda'
b'Bata 6/8';b'Tito Puent\xc3\xa9'
b'Give It All You Got';b'DJ Primo'
b'The Way Love Is';b'Captain Hollywood Project'
b'Eres Tu';b'Mongo Santamaria'
b'Kumal & Sangha';b'Nick Ingman'
b'Back On My New S*** (feat. Tre Williams)';b'Styles P'
b'Shy Boy (1999 Digital Remaster)';b'Tomorrow'
b'Al maestro';b'El Barrio'
b'Cabaret';b'Mademoiselle Sane'
"b""All That's Left""";b'Thrice'
b'The Sun is here for you';b'Jane Winther'
b'Venti scudi';b'Juan Diego Fl\xc3\xb3rez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren'
b'Golden Touch (LP Version)';b'Shinehead'
b'The Song Is You';b'Percy Faith'
b'Spent';"b""Darwin's Waiting Room"""
b'Looking Back';b'John Mayall & The Bluesbreakers'
"b""It's All Understood""";b'Jack Johnson'
b'The Ball';b'Harry Gregson-Williams'
b'Idnnitkhtr';b'TAKARU'
b'I Heard It Throught The Grapevine';b'Creedence Clearwater Revived'
b'Blues Again';b'Rory Block'
"b""N'ayez crainte mesdames""";b'Fred Merpol'
b'I Am Fred Astaire (Album Version)';b'Taking Back Sunday'
b'Beautiful';b'Christina Aguilera'
b'What Woman Really Wear To Bed';b'Steve Harvey'
b'Tredve\xc3\xa5rsfurua P\xc3\xa5 Ask\xc3\xb8y';b'Black Debbath'
b'Memphis Jug';b'Memphis Jug Band'
b'Reminisce For A While (Sung With Raul Malo)';b'Neil Diamond'
b'Gail Wakes Up';b'Michael Whalen'
b'We All Need Love';b'Irma Thomas'
b'Aftertaste';b'X-tv'
b'Honey';b'Mariah Carey Featuring Da Brat & JD'
b'The Preacher & the Funeral';b'LaWanda Page'
b'Stand (Album Version)';b'Kiss'
b'I Could Use Another You (Digital Re-Recording)';b'Eddy Raven'
b'Slave Song';b'Sade'
b'Junko partner';b'Mike Bloomfield'
b'Crave and Wonder';b'Arc Angels'
b'Merry Christmas Baby';b'The Continentals'
b'Hot Girls';b'Kiprich'
"b""Can't Stop Cocoa Tea""";b'Cocoa Tea'
b'Mark Practices';b'Rolfe Kent'
"b""Mighty Lak' a Rose""";b'Marilyn Horne'
b'U Not Like Me';b'50 Cent'
b'The Windmills Of Your Mind';b'Toots Thielemans'
"b""It's All In My Mind""";b'Teenage Fanclub'
b'14 Botellas';b'2 Minutos'
b'Cold Youth';b'Cut Copy'
b'What Are You Fighting For';b'Gyptian'
b'Sun Shower - Cadence Weapon Remix (Cd)';b'Busdriver'
b'Heft*';b'Fastway'
b'Why Did You All Lie to Me?';b'Dario Marianelli'
"b""L'Homme au trap\xc3\xa8ze volant""";b'Alain Turban'
b'Some Guys Have All The Luck';b'Robert Palmer'
b'Bald Head';b'Professor Longhair'
b'Move On';b'Paul Stanley'
b'Bi Thus A Mo Shuile (LP Version)';b'Maire Brennan'
b'Centop\xc3\xa9ia';b'H\xc3\xa9lio Ziskind'
b'Dixi\xc3\xa8me Commandement';b'Papa Wemba'
b'It\x19s Raining';b'Alternative TV'
b'1969';b'Iggy And The Stooges'
b'Tuscan Chica';b'Soul Ballet'
b'Transamazonia (Deep Dish No Doze Mix)';b'Shamen'
b'Unbreak My Heart';"b""Alexander O'Neal"""
b'Evergreen';b'Rubyhorse'
b'Rebel Music';b'Wyclef Jean featuring Prodigy of Mobb Deep'
b'Italian Concerto in F_ BWV 971 - Allegro';b'Camerata Brasil'
b'God Bird Change';b'Al DiMeola'
b'Wailing Sounds';b'Jimmy Page'
"b""Steppin' Out Tonight""";b'The Jets'
b'The Battle Of New Orleans';b'Johnny Horton'
b'You Should Be Free';b'Bruce Rowland'
"b""'57 Chevrolet""";b'Billie Jo Spears'
b'Million Teardrops';b'Jimmy Cliff'
b'You Lasses and Lads';b'The Baltimore Consort'
b'You Left Me';b'The Maine'
b'Akhm Nakon';b'Saman'
b'2HB (1999 Digital Remaster)';b'Bryan Ferry'
"b""Don't Cha Know""";b'Jimmie Vaughan'
"b""Happy Valentine's""";b'Toby Love'
b'Keep It Going Louder (Tom Stephan Harder Mix)';b'Major Lazer'
b'February Song [Live]';b'Josh Groban'
b'Speed Of Sound (Emergency Broadcast Album Version)';b'White Heart'
b'Take Her Out';b'Alice In Chains'
b'Lover In Demand';b'Delbert McClinton'
b'Fen Shou Zong Yao Zai Yu Tian';b'Jacky Cheung'
b'Sunshower';b'Dave Valentin'
"b""Breakin'""";b'Milk Inc.'
b'Restcure';b'Marygold'
b'The Friendly Visit / The Stack of Wheat / The Gypsy Hornpipe';b'Joe Derrane_ Frankie Gavin_ Brian McGrath'
b'Bailando';b'Casual'
b'Samaritanas Del Amor';b'Jose Luis Perales'
b'Midnight  (LP Version)';b'Axe'
b'Good Enough';b'Evanescence'
b'Adios Pampa Mia';b'Los Iracundos'
b'Hornpipes: The First of May / the New Century';b'Dale Russ / Finn MacGinty'
b'Sahnu bhul ke Maha';b'Naseebo Lal'
b'Shadow After Dark';b'Ana Popovic'
b'Stop Breaking Down (1994 Digital Remaster)';b'The Rolling Stones'
b'Orgullo';b'Los Cisnes'
b'Cellular Phone';b'Bounty Killer'
b'I Never Shall Forget That Day (Reunion Album Version)';b'Bill & Gloria Gaither'
b'Xtra Thump (Featuring Tash from Tha Alkaholiks)';b'Defari'
b'Fauch\xc3\xa9';b'Les Hou-Lops'
b'Limbo Rock';b'Dora The Explorer'
b'You Gave Me A Mountain';b'The Jordanaires'
"b""Is It The Skin I'm In?""";b'Lyrics Born'
b'That you fool ed me';b'Wilks'
b'Requiem Blaster';b'Pumpkin Buzzard'
b'Pr\xc3\xa9liminaires_ par Philippe Pag\xc3\xa8s (feat. Philippe Pag\xc3\xa8s)';b'Nicolas Bacchus'
"b""Ain't That Loving You Baby""";b'John Hammond'
b'Crustaceans As Castanets';b'Pagan Wanderer Lu'
b'The Man From U.N.C.L.E.';b'The London Theatre Orchestra'
b'Josephine (French Edit)';b'Chris Rea'
b'Problems';b'Mikey Dread'
b'Playstation Generation';b'Smut Peddlers'
"b""What's Gonna Happen On the 8th Day""";"b""Screamin' Jay Hawkins"""
b'Get Your Head Stuck On Your Neck';b'Soul Mekanik'
b'Sample Track 17';b'Simon Harris'
b'Only Love';b'Daryl Hall & John Oates'
"b""Romeo's Exile""";"b""Liam O'Flynn"""
b'Lake Charles Two-Step';b'The California Cajun Orchestra'
b'Aur\xc3\xa8le et C\xc3\xa9line';b'Georges Delerue'
b'Well Oh Well';b'Tiny Bradshaw'
b'Times Up';b'DJ Spinn'
b'Assassin';b'Floor'
"b""I'm Going All The Way (Album)""";b'Ann Nesby'
b'The Christmas Song';b'David Banner / Sky / Marcus'
b'Big Boss Man';b'John Hammond'
"b""(I Used To Couldn't Dance) Tight Pants""";b'Eagles Of Death Metal'
b'Machinenfunk';b'1. Futurologischer Congress'
b'Too Late';b'Peter Hunningale'
b'Korea (LP Version)';b'Deftones'
b'Thats What I Like About a Country Song';b'Aaron Watson'
b'Kenourgios Erotas';b'POLINA'
b'Slow Ride [Live Version]';b'Foghat'
b'Obsession';b'Rainforest Trio'
b'The World Turned Upside Down';b'Coldplay'
b'I Will Be Free (LP Version)';b'Cindy Morgan'
b'The Fourth Wish';b'Bruno Sanfilippo'
"b""Everyone's At It""";b'Lily Allen'
b'Min Tou Milate Tou Pediou';b'Antonis Remos'
b'National Fencibles March';b'Henry Mancini'
b'M\xc3\xa4dchen mit Plan';b'2raumwohnung'
"b""Goin' To Hell On A Sled""";b'John D. Loudermilk'
b'I Want To Live (Smash Club Mix)';b'Deepface'
b'Soy De Oaxaca';b'Los Originales De San Juan'
b'Everyone (LP Version)';b'Socialburn'
b'Thug Love';b'X-Raided featuring Teddy Bear_ Big Pook_ T-Nutty'
b'Start Moving';b'Sal Mineo'
b'Check 1_2';b'EPMD'
b'Mean Old World Blues';b'T-Bone Walker'
b'Ville Eyolf';b'Black Debbath'
b'Show a Sign of Life';b'High Strung_ The'
b'My Pillow';b'Roger Miller'
b'Les Noirs Marchant (Rudy Van Gelder 24Bit Mastering) (2002 Digital Remaster)';b'Bobby Hutcherson'
b'Macht hoch die T\xc3\xbcr';b'Thomas Battenstein'
b'C Day (Maxi Club Version)';"b""Confetti's"""
b'Mark My Words (Album Version)';b'Hatebreed'
b'Life';b'Vinylbase'
b'Grace And Mercy Part II';b'Dorothy Norwood'
b'Itchycoo Park';b'Small Faces'
b'Times Square';b'T Lavitz'
b'Macarena';b'Los Del Rio'
b'Ain`t got nothing ( feat. David Banner & Eddy Soulo )';b'Samy Deluxe'
b'Rock The House (Radio Edit)';b'Gorillaz'
b'Light';b'Dann Huff'
b'Fall River Legend: Conversation: Morton Gould/Agnes de Mille';b'Morton Gould'
b'Old Man Rocking Chair';b'John Williams'
b'Bonnie Mae';b'Solas'
b'Les Femmes Des Autres';b'Jacques Dutronc'
b'Bystander (Album Version)';b'unloco'
b'Need To Belong To Someone';b'The Impressions'
"b""I Can't Stand It""";b'Sam Baker'
b'One Little Baby';b'The Wilburns'
b'Destiny Ft: Lesk One';"b""Ol' Dirty Bastard"""
"b""It's Not What You Say""";b'Louie Ramirez'
b'Way Beyond';b'32 Leaves'
b'You Still Believe in Me';b'Rockabye Baby!'
b'24 Hours from Tulsa (Bonus Track)';b'Claire Hamill'
b'Yhteinen koti';b'Irwin Goodman'
"b""Don't Knock Love""";b'Barbara Carr'
b'Aljarafe';b'Lole y Manuel'
b'Oprah (Album Version)';b'Kathleen Madigan'
b'La Fluta Magica';b'Fajardo'
"b""It Ain't The Meat It's The Motion""";b'Maria Muldaur'
"b""L'antillais Donne""";b'Francky Vincent'
b'Etre Le Premier';b'Jean-Jacques Goldman'
b'Road-Age at the Farmers Market';b'Population Reduction'
b'Dayz Of Our Livez';b'Agency 1.9.9.4'
"b""Hymne A L'Amour""";b'Marcel Azzola'
b'Inner Chamber';b'Aeoliah'
b'Queen Street Rag (144826)';b'Birmingham Jubilee Singers'
b'I Constantly Thank God For Esteban (Album Version)';b'Panic! At The Disco'
b'Con Alma';b'The Fureys'
b'Estudio';b'Eduardo Fernandez'
b'Song Of The Valley';b'John Cale'
b'Blueberry Hill';b'Gene Autry'
b'I Walked Today Where Jesus Walked';b'Bill & Gloria Gaither'
b'Please Belive It';"b""Mr. De'"""
"b""Mass No. 19 in D minor_ 'Requiem' K626: Lacrimosa""";b'Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti'
b'Spanish Grease';b'Nestor Torres'
b'Ju Ju';b'Poncho Sanchez'
b'Decima Del Tiempo De Antes';b'Roberto Torres'
b'El Jorobadito';b'Los Aut\xc3\xa9nticos Decadentes'
b'Distractions';b'Dictafone'
b'Boar Hog Blues';b'Jazz Gillum'
b'Where We Are From';b'Lexie Mountain Boys'
b'Traffic';b'Truckfighters'
b'Five Long Years';b'Freddie King'
b'Mr. Wonderful';b'Peggy Lee'
b'Just One Time';b'Connie Smith'
b'His Love Says (Album)';b'Mark Lowry'
b'Same Game';b'Leigh Jones'
b'Within My Blood';b'Skeletonwitch'
b'Eight (Album Version)';b'Onesidezero'
b'Ocean Drive';b'Lighthouse Family'
b'Rider 4 Real';b'G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo'
b'More Power To Ya';b'Petra'
"b""Danger! She's A Stranger""";b'The Five Stairsteps'
b'Headless Heroes (LP Version)';b'Eugene McDaniels'
b'Meu Bem Meu Mal (Mi Bien Mi Mal)';b'Gal Costa'
"b""(Coffee's For Closers)""";b'Fall Out Boy'
"b""We Didn't Kill Each Other (But Didn't We Try) [Originally Performed by Dallas Wayne]""";b'The Meatmen'
b'White Girl Who Can Dance';b'HardNox'
b'Why U Mad At Me (Explicit Screwed Version)';b'T.I.'
"b""You're Not Alone""";b'Olive'
b'Enerv\xc3\xa9';b'Olivia Ruiz'
b'Over And Out [Album Version]';b'Britny Fox'
b'Chuckanut Drive';b'Power Pill Fist'
"b""Don't Do That""";b'Pinchers'
b'The Legend of Yellow Boobie';b'Year of Desolation'
b'Have Thine Own Way';b'Michael Bloomfield'
b'Frankie And Johnny';b'Gene Autry'
"b'Take The ""A"" Train'";b'Les Brown'
b'Protect You';b'Tim Hornsby'
b'Woman Shy';b'Jerry Reed'
b'Know Thyself';b'Atom'
"b""Rockin' At Midnight""";b'Roy Brown'
b'Grandma (Screwed & Chopped Version)';b'Mike Jones'
b'Fairytale Land';b'Dora The Explorer'
b'The Last Song';"b""The Fool'S Nose"""
b'En mis besos';b'Caf\xc3\xa9 Quijano'
b'Anya';b'Marvin Hamlisch'
"b""Jolie Blon's Gone""";b'Harry Choates'
b'Que Viva El Amor';b'Flor Silvestre'
b'Crawlspace';b'Beastie Boys'
b'Performance (Remastered)';b'Happy Mondays'
b'Aho';b'Meiway'
b'Tocame';b'Gisselle'
b'Juno';b'Zuma'
b'Problems';b'The Real Kids'
"b""Heart it Races (Yacht's I Should Coco Mix)""";b'Architecture In Helsinki'
"b""I've Got The World On A String""";b'Charlie Byrd Trio'
b'He Never Changes';b'4Him'
b'Frieda';b'David Benoit'
"b""Don't You Think It's Time To Go""";b'The Del McCoury Band'
b'Pick Me Up On Your Way Down';b'Martina McBride'
"b""I'll Be Better""";b'Cyndi Wang'
b'How Can I';b'Jah Cure'
b'Like A Dog';b'Long Beach Dub Allstars'
b'As The Terror Dances Your Way';b'The Capitol Years'
"b""Why Can't You Be Mine""";b'Jackie Wilson'
b'Believe';b'Danny Wright'
b'Butts n Stuff';b'Josh Mullins'
b'Sweetest Maleficia (Album Version)';b'Cradle Of Filth'
b'Conker The King';b'Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon'
b'Can You Hear Me';b'Enrique Iglesias'
b'Street Vibe';b'Jason Miles'
b'Sailing To The Edge Of The Earth';b'The Abominable Iron Sloth'
b'Easy To Lose Hope';b'Eleanor McEvoy'
b'Jarabe De Pico';b'Pablo Montero'
b'Saturday Love';"b""Alexander O'Neal"""
b'True';b'Jim Reeves'
b'Where I Stood [Live]';b'Missy Higgins'
b'Disposition (feat. Jest)';"b""Vex'd"""
b'Juke It Down';b'DJ Rashad'
b'Simon';b'Jericho'
"b""Love N' Gold""";b'C.C. Adcock'
b'Grial II';b'TYR'
b'Army Of One';b'Cass Fox'
b'Over And Over';b'Heavenly'
b'Get A Hold';b'A Tribe Called Quest'
b'Todo A Pulm\xc3\xb3n';b'Alejandro Lerner'
b'Cosmic Forge (LP Version)';b'Daath'
b'From Ivory Towers Above The Control Grid';b'Kalibas'
b'The Question Is (Album Version)';b'The Winans'
b'Lullaby For The Summer';b'Jimi Hendrix'
b'Bancate Ese Defecto';b'Charly Garc\xc3\xada'
b'Cool People Make Me Tired';b'Williamson'
"b""C'est Toujours la M\xc3\xaame Histoire""";b'Martha Wainwright'
b'Flame On';b'Big Daddy Kane'
b'Joaquin Torres Jr.';b'Los Originales De San Juan'
b'Alchemy Index Vol 1 \x13 Water 1 of 6';b'Thrice'
b'Paragon Rag  (LP Version)';b'Joshua Rifkin'
b'Let Me Out';b'Maximilian Hecker'
b'Eagle Eye';b'Bottom Of The Hudson'
b'Great Is Thy Faithfulness';b'Kathy Troccoli'
"b""Ricerca nell' isola""";b'Piero Umiliani'
b'Velvet';b'Fergie'
b'Hello';b'LL Cool J / Amil'
b'Ja Soc Aqui';b'Gato Perez'
b'Christina The Astonishing (2010 Digital Remaster)';b'Nick Cave & The Bad Seeds'
b'Did Ya Say That';b'GZA/The Genius'
b'Nada De Ti';b'Eddie Palmieri'
b'Vodne stocne';b'Krystof'
b'Everything Good (Everything Good Version)';b'Gaither Vocal Band'
b'After One Quarter Of A Revolution';b'Every Time I Die'
b'Streets On Fire';b'Vivian'
b'Sweetest Goodbye';b'Maroon 5'
b'Puzzle of Hearts';b'Sergio Mendes'
b'Aunque Ma\xc3\xb1ana No Estes';b'Juan Carlos Baglietto'
b'Bill Lynch';b'Jerry Lewis'
b'Watching You';b'Ayo'
